X,Y,NAME
232520.370499998,899694.621800002,Park Dr @ Beacon St
233841.067500003,899695.6318,Ipswich St @ Boylston St
220979.363600001,899697.687600002,Commonwealth Ave opp Pamella Ct
233420.202699997,899708.062600002,Ipswich St @ Lansdowne St
233429.804899998,899719.263700001,Ipswich St @ Lansdowne St
237997.2579,899729.592300002,Silver Line Way before Manulife Building
237997.2579,899729.592300002,Silver Line Way after Manulife Building
234938.5295,899733.446,Dartmouth St opp Back Bay Sta
234938.5295,899733.446,Dartmouth St @ Back Bay Sta
233989.002400003,899735.0438,Boylston St @ Massachusetts Ave
237560.833099999,899741.050099999,Summer St opp WTC Ave
228509.753,899741.241700001,Chestnut Hill Ave opp Veronica Smith Ctr
235540.539099999,899744.9542,Tremont St @ Herald St
228509.435500003,899746.094900001,Chestnut Hill Ave @ Veronica Smith Ctr
235057.608199999,899747.068100002,Back Bay Station
220703.296700001,899747.631900001,Commonwealth Ave @ Melrose St
233631.21,899747.884199999,Ipswich St @ Charlesgate East
220711.935599998,899748.255199999,Commonwealth Ave @ Melrose St
233677.694399998,899748.565,Ipswich St @ Charlesgate East
235560.7795,899749.196600001,Herald St @ Tremont St
237561.332699999,899754.206099998,Summer St @ WTC Ave
234037.632100001,899754.3462,Boylston St @ Saint Cecilia St
234605.058600001,899760.877900001,Ring Rd @ Huntington Ave
224169.363399997,899761.4122,Walnut St opp Otis St
228601.511399999,900794.0814,N Beacon St opp Vineland St
228601.511399999,900794.0814,N Beacon St @ Vineland St
236467.475199997,900798.134,Devonshire St @ Milk St
224220.134900004,900807.800299998,503 Watertown St
235771.374799997,900813.500300001,Beacon St opp Walnut St
224226.743600003,900814.1362,498 Watertown St
228968.5141,900818.947900001,Market St @ Guest St
221444.012699999,900828.090599999,Lexington St @ Rumford St
230645.035499997,900834.582800001,Cambridge St @ Lincoln St
221464.886299998,900834.981,River St @ Lexington St
233378.527800001,902115.8182,Windsor St @ Hampshire St
220716.596199997,902131.7401,Hope Ave @ Boston Children's Waltham
232092.453100003,902133.6877,Massachusetts Ave @ Bay St
220715.641800001,902137.135400001,Hope Ave @ Boston Children's Waltham
243521.059100002,902141.619600002,Shirley St @ Winthrop Yacht Club
243521.374899998,902146.187600002,Shirley St opp Winthrop Yacht Club
238213.448100001,902147.9034,Maverick St @ Frankfort St
221646.1382,902149.695500001,Moody St @ Cushing St
232057.2557,902150.606800001,Massachusetts Ave @ Dana St
232884.038099997,902156.6138,Broadway @ Prospect St
232884.038099997,902156.6138,Broadway @ Prospect St
232857.919399999,902156.696199998,Prospect St @ Broadway
221647.371299997,902161.852,Moody St @ Walnut St
221317.970700003,902162.642,113 Crescent St
237938.544100001,902164.047899999,Maverick Station
232867.7,902175.3565,Prospect St @ Broadway
237914.220100001,902176.9153,Maverick Station
222962.7236,902197.257199999,River St @ Willow St
239513.782700002,902199.600099999,Terminal E - Arrivals Level
225396.9146,902201.019,Main St @ Waverley Ave
225353.3983,902206.209600002,Main St @ French St
227400.187100001,902220.125,Mt Auburn St @ Winthrop St
221362.996299997,902220.5502,Crescent St @ Walnut St
227456.645199999,902223.182799999,Mt Auburn St @ Adams Ave
227121.062299997,902225.3398,Mt Auburn St @ Boylston St
227101.937399998,902225.624899998,Mt Auburn St @ Amherst Rd
243549.679300003,902226.406300001,Shirley St @ Crystal Cove Ave
233267.712499999,902228.6655,Hampshire St @ Columbia St
243554.265299998,902236.437899999,Shirley St opp Crystal Cove Ave
232720.193,902242.985100001,Broadway @ Inman St
236414.405299999,901372.8992,Congress St @ Haymarket Sta
229544.062600002,901374.542100001,445 Western Ave
228552.875699997,901378.469599999,Arsenal St opp Arlington St
228552.875699997,901378.469599999,Arsenal St @ Arlington St
232333.5308,901392.634599999,Magazine St @ Perry St
236978.624700002,901394.375,Atlantic Ave @ Commercial Wharf
225362.242700003,901396.974199999,Watertown St opp Morse St
225367.248599999,901400.291700002,Watertown St @ Morse St
239644.314499997,901400.934599999,Terminal B Stop 1 - Arrivals Level
243612.093699999,901403.8752,Shirley St @ Nerious St
228329.386100002,901405.271,Arsenal St opp Elm St
229671.7777,901405.7555,Western Ave @ Litchfield St
234082.900700003,901409.125700001,Main St @ Kendall Station - Red Line
229691.194799997,901409.996399999,Western Ave opp Litchfield St
228365.098,901410.477,Arsenal St @ Elm St
236985.046700001,901411.562899999,Atlantic Ave @ Commercial Wharf
236362.4859,901416.386300001,New Sudbury @ Congress St
222624.06,901418.7346,Waltham St @ Bonita St
231925.0911,901420.7445,River St @ Fairmont St
243616.344,901427.762600001,Shirley St @ Nerious St
229777.294600002,901427.9377,367 Western Ave opp Brighton Mills Mall
219791.606700003,901428.9208,South St opp Old South St
228156.894900002,901430.458500002,500 Arsenal St - Watertown + Arsenal Mall
225415.719300002,901430.746300001,Watertown St @ Fifth Ave
222612.747199997,901436.150699999,Waltham St @ Hazelhurst Ave
221512.0748,901440.051600002,Moody St @ Washington Ave
225437.157200001,901444.0693,Watertown St @ Fifth St
232999.999700002,901451.499899998,Massachusetts Ave @ Sidney St
228052.921400003,901456.219700001,Arsenal St @ Watertown + Arsenal Mall
232989.363300003,901459.7491,Massachusetts Ave @ Sidney St
230022.747199997,901469.257,Western Ave @ Everett St
230029.718,901470.596500002,Western Ave @ Everett St
221515.467600003,901474.980700001,Moody St @ Orange St
230313.075199999,901477.067899998,Western Ave @ Riverdale St
230306.689199999,901478.785399999,Western Ave opp Riverdale St
230544.968400002,901482.250100002,Western Ave @ N Harvard St
230600.523500003,901488.9135,Western Ave @ Travis St
227792.264799997,901490.218,Arsenal St opp Talcott Ave
227780.341799997,901492.1624,Arsenal St @ Talcott Ave
236397.700400002,901494.137499999,Haymarket Station
230685.9,901498.265500002,Western Ave @ Stadium Way
232784.154899999,901501.747299999,Brookline St @ Green St
221132.538,901512.515099999,Crescent St @ Woerd Ave
221132.538,901512.515099999,Crescent St @ Woerd Ave
232432.180799998,901514.631299999,Magazine St @ William St
230888.702699997,901521.749899998,130 Western Ave
230545.020499997,901524.791200001,N Harvard St @ Western Ave
230545.020499997,901524.791200001,N Harvard St @ Western Ave
230921.9868,901526.024599999,125 Western Ave
243633.977700002,901526.100900002,Shirley St opp Yirrell Beach
243633.977700002,901526.100900002,Shirley St @ Yirrell Beach
227446.064300001,901535.730700001,Arsenal St opp School St
227439.788800001,901536.5572,Arsenal St @ School St
222532.283799998,901545.532200001,High St @ Hamblin Rd
225613.514600001,901551.442400001,Watertown St opp Aldrich Rd
232472.002599999,901563.0623,Magazine St @ Auburn St
222516.532600001,901564.505100001,High St @ Hamblin Rd
232238.418300003,901564.657,River St @ Pleasant St
227191.441,901564.9538,Arsenal St opp VFW Post 1105
219890.178099997,901567.951900002,South St @ Brandeis University
231317.711,901571.574299999,Western Ave @ Genzyme
231327.199100003,901572.750100002,Western Ave opp Genzyme
227087.423500001,901577.026,Arsenal St @ Louise St
225889.654,901577.235100001,Watertown Yard
227080.779,901577.6655,Arsenal St opp Louise St
232697.217600003,901586.493700001,Green St @ Pearl St
243645.843699999,901587.0002,Shirley St @ Petrel St
221535.923299998,901587.080200002,Moody St @ Robbins St
236979.339400001,901589.346,Commercial St @ Fleet St
225745.8948,901595.808600001,Watertown St opp California St
226908.666100003,901596.670200001,Arsenal St @ Beechwood Ave
226902.062700003,901597.370299999,Arsenal St opp Beechwood Ave
225836.529899999,901598.767,Watertown St @ Galen St
225836.529899999,901598.767,Watertown St @ Galen St
236979.161200002,901605.621800002,Commercial St @ Fleet St
243652.433200002,901605.710299999,Shirley St @ Petrel St
226736.5044,901616.557,Arsenal St @ Beacon Pk
226736.5044,901616.557,Arsenal St opp Beacon Pk
231786.917099997,901623.574,Western Ave @ Putnam Ave
226478.436399996,901638.2612,Arsenal St @ Irving St
226445.830799997,901641.144099999,Arsenal St @ Irving St
233859.866099998,901644.7597,Broadway @ Galileo Way
220043.181599997,901650.480700001,South St opp Brandeis Univ Entrance
232072.434900001,901658.2115,Western Ave @ Howard St
221112.687399998,901662.4487,Crescent St @ Robbins St
224357.6875,901671.75,California St @ Bridge St
224364.875,901674.0002,California St @ Bridge St
232215.740199998,901675.692,Western Ave @ Kinnaird St
232585.171800002,901676.861200001,Green St @ Magazine St
239470.781400003,901681.8268,Terminal A
238737.721699998,901681.8807,Jeffries St @ Webster St
221117.150700003,901682.156100001,Crescent St opp Robbins St
232701.478,901683.535599999,Massachusetts Ave @ Pearl St
236048.256200001,901687.000399999,Portland St @ Causeway St
236161.759800002,902469.782900002,Chelsea St @ Warren St
233973.233,902470.826699998,Cambridge St @ Max Ave
237967.8147,902493.638900001,Meridian St @ Havre St
221688.287600003,902494.122200001,Moody St @ Carter St
222501.1096,902499.657200001,River St @ Ripley St
233801.146200001,902500.137499999,Cambridge St @ Berkshire St
231700.015500002,902502.669500001,Quincy St @ Harvard St
236214.320500001,902504.656300001,Chelsea St @ Warren St
233773.932599999,902504.7414,Cambridge St @ Berkshire St
219456.133500002,902507.796599999,Weston St @ Cedarwood Ave
236079.015100002,902509.812600002,Main St @ Park St
222484.627099998,902510.798,River St @ Ripley St
231157.320100002,902513.3365,Eliot St @ Bennett St
243285.7733,902518.457,Washington Ave opp River Rd
224609.2654,902523.937600002,590 Main St opp Herson St
243304.937799998,902524.615699999,Washington Ave @ River Rd
219474.753700003,902525.1721,Tavern Rd @ Weston St
243109.844700001,902528.329599999,Washington Ave @ Lewis Ave
243090.5656,902531.141899999,Washington Ave opp Lewis Ave
228415.1426,902534.666700002,Mt Auburn St @ Keenan St
232153.513599999,902542.592500001,Broadway @ Ellery St
224561.071,902544.421599999,Main St @ Copeland St
234591.523199998,902544.4527,O'Brien Hwy @ Winter St
228433.242399998,902545.0178,Mt Auburn St opp Keenan St
242971.223,902545.858399998,Washington Ave @ Willow Ave
232714.977,902245.735599998,Broadway @ Inman St
231838.4943,902253.345199998,Mt Auburn St @ Putnam Ave
231870.452399999,902261.871,Massachusetts Ave @ Trowbridge St
227953.298100002,902262.0623,Mt Auburn St @ Upland Rd
221649.680500001,902265.299400002,Spruce St @ Moody St
221642.212899998,902266.220100001,Spruce St @ Moody St
227882.1404,902273.000300001,Mt Auburn St @ Adams St
222806.061399996,902282.0634,River St @ School Ave
225144.3279,902282.5,Main St @ Howard St
225137.053300001,902289.6697,Main St @ Edenfield Ave
221426.023,902290.761399999,Crescent St @ Spruce St
222791.637199998,902291.050099999,River St @ School Ave
227604.856700003,902295.534699999,Mt Auburn St @ School St
221454.649899997,902299.842300002,Spruce St @ Crescent St
232931.878600001,902300.809900001,Prospect St @ St Mary Rd
227721.643100001,902315.2676,Mt Auburn St @ Winsor Ave
220567.875699997,902315.9027,South St @ Dartmouth St
232565.490400001,902324.723099999,Broadway @ Lee St
232565.490400001,902324.723099999,Broadway @ Fayette St
232946.291500002,902328.980700001,Prospect St @ Gardner Rd
225042.697800003,902342.763799999,Main St @ Oakland St
231636.106399998,902350.207699999,Mt Auburn St @ DeWolfe St
225007.707,902354.771899998,Main St @ Olney St
228167.117899999,902358.8246,Mt Auburn St @ Bigelow Ave
233446.031499997,902360.672499999,Windsor St @ Lincoln St
220578.071400002,902363.819600001,South St @ Bedford St
243617.241800003,902365.8442,Shirley St @ Moore St
234590.775200002,902367.055500001,Cambridge St @ Third St
222687.716600001,902367.873799998,River St @ Bright St
221672.1417,902371.943599999,Moody St @ Crescent St
222682.247900002,902372.044799998,River St @ Bright St
234831.100100003,902372.374299999,Lechmere Station - Outbound Side
232895.437799998,901333.027600002,Franklin St @ Sidney St
229384.437299997,901333.816300001,Western Ave @ Richardson St
231757.859,901342.4377,River St opp Blackstone St
221037.136799999,901344.521400001,48 Woerd Ave
224642.347900003,901347.947299998,78 Chapel St
224642.347900003,901347.947299998,75 Chapel St
239712.291100003,901348.617699999,Terminal B Stop 2 - Arrivals Level
221043.9608,901364.263700001,Opp 48 Woerd Ave
229506.483,901364.993799999,450 Western Ave
228671.044699997,900167.871199999,Market St @ Arlington St
225866.645400003,900168.526700001,Centre St @ Newtonville Ave
224123.441500001,900170.383699998,Washington St @ Walnut St
224130.104599997,900172.120099999,Washington St @ Walnut St
226859.441,900177.779300001,Tremont St opp Cufflin St
224109.487800002,900181.8825,Walnut St @ Washington St
220932.118799999,900188.6318,Lexington St @ Orris St
231214.670599997,900197.951400001,Commonwealth Ave @ Babcock St
228684.751599997,900198.063700002,Market St @ Sparhawk St
237059.052299999,900205.919799998,Congress St @ Sleeper St
220939.989600003,900207.3572,Lexington St @ Orris St
236828.541199997,900207.951900002,Summer St @ Dorchester Ave
237046.228699997,900216.169799998,Congress St @ Sleeper St
227579.775300004,900216.426899999,Faneuil St @ Brackett St
227598.527900003,900223.949700002,Faneuil St @ Brackett St
231189.346600004,900224.408799998,Commonwealth Ave @ Babcock St
235657.843900003,900226.028200001,Charles St S @ Park Plaza
229521.868600003,900233.142700002,Cambridge St @ Saunders St
236585.107299998,900245.8288,Essex St @ Atlantic Ave
230861.044600002,900250.32,Brighton Ave @ Comm Ave
231017.825099997,900251.508200001,1079 Commonwealth Ave
222157.054799996,900266.051800001,Elm St @ River St
228715.7795,900268.171100002,Market St. opp. Mapleton St.
227760.5141,900268.410500001,Faneuil St @ Fairbanks St
227760.5141,900268.410500001,Faneuil St @ Brooks St
230794.820799999,900274.270399999,19 Brighton Ave
230325.249700002,900275.0002,Harvard Ave @ Brighton Ave
229613.705600001,900278.1635,Cambridge St @ Gordon St
224522.010600001,900286.7289,Washington St @ Harvard St
236035.239399999,900291.523600001,Washington St @ Essex St
227931.535899997,900293.352600001,Faneuil St opp Garfield School
224541.2315,900294.023899999,Washington St @ Harvard St
227954.976800002,900295.9837,Faneuil St @ Oakland St
237331.421899997,900308.875,Courthouse - Outbound
236038.228699997,900310.542100001,Washington St @ Essex St
230457.826800004,900314.969099998,Brighton Ave @ Linden St
237337.546300001,900316.181400001,Courthouse - Inbound
226649.341700003,900316.795200001,Tremont St @ Playstead Rd
236653.251900002,900319.663800001,Summer St @ South Station- Red Line entrance
230458.773,900326.715599999,Brighton Ave @ Linden St
226632.224,900328.134,Tremont St @ Pembroke St
236640.218699999,900330.9375,South Station Silver Line - Outbound
236634.336199999,900334.7097,South Station Silver Line - Inbound
230305.163099997,900337.924600001,Brighton Ave @ Harvard Ave
228044.548900001,900341.6635,Faneuil St opp Bothwell Rd
229784.494199999,900359.994800001,Cambridge St @ Barrows St
224054.311099999,900363.3882,Walnut St @ Page Rd
230110.496200003,900368.5352,Brighton Ave @ Allston St
224052.2108,900370.871399999,Walnut St @ Page Rd
230163.73,900373.344,Brighton Ave opp Quint Ave
229825.7751,900380.390500002,Cambridge St @ N Beacon St
229933.655100003,900389.720699999,Brighton Ave @ Cambridge St
235896.176,900394.446199998,Tremont St @ Boylston Station
236281.126,900407.88,Bedford St @ Chauncy St
221959.555200003,900410.762499999,River St @ Mague Ave
236805.592799999,900411.633099999,Congress St @ Atlantic Ave
229817.296599999,900416.437600002,N Beacon St @ Cambridge St
229817.296599999,900416.437600002,N Beacon St @ Cambridge St
237334.833400004,900419.7632,Northern Ave @ Federal Courthouse
221944.413599998,900425.938200001,River St opp Mague St
224797.171,900427.124,Washington St @ Craft St
228135.624899998,900430.8125,Faneuil St @ Donnybrook Rd
226464.577699997,900430.999899998,Tremont St @ Waverley Ave
237315.718400002,900431.3752,Northern Ave opp Federal Courthouse
224826.2029,900440.057500001,Washington St @ Crafts St
228161.699699998,900447.536699999,Faneuil St @ S Hobart St
226441.770800002,900447.586199999,Tremont St @ Waverley Ave
229955.017,900451.2212,Cambridge St opp Hano St
232568.983199999,900464.803599998,Amesbury St @ Vassar St
225831.089900002,900467.07,Centre St @ Church St
236807.647799999,900467.433200002,Atlantic Ave. @ Congress St.
229539.1241,900474.37,N Beacon St @ Saunders St
225832.0867,900474.42,Centre St @ Church St
228808.832699999,900475.78,Market St @ Gardena St
230003.155299999,900478.575399999,Cambridge St @ Emery Rd
228811.930200003,900482.291,Market St opp Gardena St
229513.4498,900483.317499999,N Beacon St opp Saunders St
236371.249200001,900507.531199999,Otis St @ Summer St
226277.737300001,900522.6516,Tremont St opp Hibbard Rd
225055.482100002,900524.979800001,Washington St @ Adams St
226264.625,900525.7623,Tremont St @ Hibbard Rd
225062.196900003,900526.805799998,Washington St @ Lewis Terr
225066.352600001,900535.165600002,Adams St @ Washington St
228135.883699998,900535.369,Hobart St @ Falkland St
228135.883699998,900535.369,Hobart St @ Falkland St
221820.470399998,900539.070099998,River St @ Pine St
225061.4529,900540.247900002,Adams St @ Washington St
236806.45,900545.907400001,Purchase St @ Pearl St
221810.430799998,900547.356600001,River St @ Sheridan St
221235.7654,900560.187800001,180 Lexington St
221235.7654,900560.187800001,181 Lexington St
232530.265299998,900560.187800001,Amesbury St @ Vassar St
236972.759800002,900587.241300002,Atlantic Ave @ Seaport Blvd.
232093.412600003,900588.717900001,Granite St @ Brookline St
225537.276100002,900653.725400001,Washington St @ Hovey St
221681.254,900662.412900001,River St @ William St
236012.304399997,900667.1963,Tremont St opp Temple Pl
231975.977200001,900673.2874,Granite St @ Pearl St
228948.073799998,900674.493900001,N Beacon @ Market St
230358.529299997,900675.648,Cambridge St @ Linden St
221667.248300001,900676.833900001,River St opp Williams St
228929.83,900680.781800002,N Beacon St @ Market St
236595.179799996,900681.316100001,Congress St @ Franklin St
226011.390199997,900683.7709,400 Centre St
235479.055699997,900704.738400001,Charles St @ Beacon St
229531.771600001,900709.637800001,Arthur St @ Guest St - Stop & Shop
229531.771600001,900709.637800001,Arthur St @ Guest St - Stop & Shop
224127.921899997,900716.25,Watertown St @ Craft St
224879.025600001,900730.661200002,Adams St @ Middle St
237006.676700003,900739.114300001,Atlantic Ave @ Rowes Wharf
224154.1906,900741.222199999,Watertown St @ Crafts St
224864.076,900746.926399998,Adams St @ Lincoln Rd
221554.612199999,900767.6283,River St @ James St
243740.289399996,900768.213599999,Deer Island - MWRA Gate
228947.158100002,900770.003199998,Market St @ Vineland St
229184.491400003,900776.755399998,Life St @ Guest St
221537.781900004,900779.649500001,River St @ James St
225874.134,900781.1373,Washington St @ Bacon St
231842.165799998,900785.940400001,Magazine St @ Riverside Rd
229193.919,900788.442699999,Guest St @ Life St
236330.537600003,900790.0814,350 Washington St
236456.296800002,900791.4494,Milk St @ Devonshire St
238216.928900003,902934.718699999,Bennington St @ Marion St
223339.895599999,902938.542399999,Main St opp Willow St
232618.9432,902939.933699999,Beacon St @ Cooney St
223320.981700003,902944.8233,Main St @ Willow St
242194.582699999,902944.8257,Pauline St opp Woodside Ave
242194.582699999,902944.8257,Pauline St @ Woodside Ave
238237.5581,902945.199499998,Bennington St @ Marion St
243313.933200002,902949.663899999,Veterans Rd @ Levy Bramson Way
232980.357100002,902950.115400001,Springfield St @ Newton St
231129.1404,902950.625100002,Garden St opp Mason St
229134.329499997,902951.125300001,61 Aberdeen Ave
220853.452100001,902954.880199999,36 Hammond St
236872.115599997,902955.1494,First Ave @ Ninth St
232982.238799997,902956.365600001,Springfield St @ Newton St
227968.307,902959.313900001,Belmont St @ Woodleigh Rd
222000.136200003,902961.5042,Main St @ Liberty St
231780.165600002,902961.8649,Quincy St @ Kirkland St
222069.036600001,902971.032,Main St @ Appleton St
227921.702600002,902971.6479,Belmont St @ Falmouth St
235770.820500001,902972.103399999,Main St @ W School St
227779.392499998,902982.592300002,Belmont St @ Langdon Ave
227720.629500002,902985.773899999,Belmont St @ School St
243333.355899997,902986.2555,Shirley St @ Levy Bramson Way
222193.900200002,902990.7892,Main St @ Heard St
221739.279,903294.612399999,Lexington St @ Pond St
233118.141500004,903298.555199999,Washington St @ Kingman Rd
233575.993299998,903298.823199999,Washington St @ Merriam St
233528.203500003,903299.871399999,Washington St @ Washington Terr
233337.3248,903300.340700001,Somerville Ave @ Stone Ave
235945.728399999,903300.679299999,Bunker Hill St @ Pearl St
243242.580499999,903304.726500001,Shirley St opp Coral Ave
233326.107299998,903306.635299999,Somerville Ave @ Prospect St
233198.202,903309.491599999,Washington St @ Webster Ave
238915.349799998,903314.511700001,Bennington St @ Chelsea St
233656.639600001,903318.728300001,Washington St @ Boston St
238958.996299997,903318.8649,Bennington St @ Bremen St
238467.298799999,903320.283500001,Lexington St @ Putnam St
238485.607600003,903329.625399999,Lexington St @ Putnam St
242348.679300003,903343.089600001,Hermon St @ Lincoln St
233767.487099998,903343.927900001,Washington St @ McGrath Hwy
228614.587099999,903345.903900001,Huron Ave @ VFW Post 8818
221730.473099999,903347.385200001,Lexington St @ Lexington Terr
228608.641400002,903349.174,Huron Ave opp VFW Post 8818
220865.827100001,903355.0112,Hammond St @ Lawrence St
235857.411399998,903359.646899998,Bunker Hill St @ Sullivan St
233215.722199999,903360.052099999,Somerville Ave @ Union Square
229341.780699998,903361.813200001,Huron Ave @ Larch Rd
232232.654,903362.2808,Beacon St @ Park St
242347.187,903362.952799998,Hermon St @ Lincoln St
229348.549,903363.750399999,Huron Ave @ Larch Rd
235437.812399998,903367.312800001,Main St @ Oak St
233752.8785,903373.415399998,Washington St @ McGrath Hwy
230685.227899998,903382.485599998,Concord Ave @ Parker St
230685.227899998,903382.485599998,Concord Ave @ Bond St
233216.262400001,903383.137600001,Bow St @ Warren Ave
235424.836300001,903384.570700001,Main St @ Middlesex St
239097.6303,903386.296700001,Bennington St @ Neptune Rd
221722.784100004,903386.365800001,130 Lexington St @ Shopping Plaza
232239.894400001,903387.2,Park St @ Beacon St
221721.180799998,903393.220600002,Lexington St opp Shopping Plaza
235804.669500001,903395.273699999,Bunker Hill St @ Sackville St
239086.612400003,903395.4868,Bennington St @ Neptune Rd
233764.8807,903395.923300002,Medford St @ Washington St
225567.280199997,903400.810199998,Belmont St @ Lexington St
238642.958099999,903409.791499998,Lexington St @ Prescott St
229526.139300004,903411.374,Huron Ave @ Lexington Ave
229533.018600002,903413.232799999,Huron Ave @ Lexington Ave
238660.522699997,903418.750399999,Lexington St @ Prescott St
239251.2742,903421.9144,Wood Island Station Busway
237944.188,903422.096900001,Meridian St @ White St
225590.011100002,903426.206599999,Lexington St @ Belmont St
233867.410099998,903426.608,Washington St @ Joy St
237943.890100002,903432.000399999,Meridian St @ White St
229629.054899998,903438.9223,Huron Ave @ Lake View Ave
225282.645400003,903440.1239,Belmont St opp Duff St
226706.337800004,903440.497400001,Trapelo Rd opp Williston Rd - Cushing Square
229635.965499997,903440.7687,Huron Ave @ Lake View Ave
226695.044200003,903445.941399999,Trapelo Rd @ Williston Rd - Cushing Square
225264.137900002,903446.817200001,Belmont St @ Duff St
239219.129900001,903460.815499999,Bennington St opp Wood Island Station
221234.562200002,903462.6943,Bacon St @ Athletic Field Rd
230573.747500002,903462.888,Concord Ave opp Buckingham St
224438.756899998,903464.6712,Beaver St @ Warren St
224432.6307,903468.184300002,Beaver St @ Warren St
228443.9331,903469.736900002,Opp 700 Huron Ave
228443.9331,903469.736900002,700 Huron Ave
235692.1382,903470.254700001,Bunker Hill St @ Clarken Ct
233973.295500003,903471.893399999,Washington St @ Tufts St
233785.236500002,903474.075100001,McGrath Hwy @ Alston St
230557.7848,903474.447299998,Concord Ave @ Buckingham St
219601.124,903480.104899999,Main Shopping Center @ Market Basket
229816.648100004,903480.168900002,Huron Ave @ Gurney St
229850.600299999,903483.847399998,Huron Ave @ Fayerweather St
232969.564900003,903490.651799999,Somerville Ave @ Carlton St
235661.381200001,903490.970600002,Bunker Hill St @ N Mead St
229976.240500003,903496.658300001,Huron Ave @ Reservoir St
229982.817400001,903497.311099999,Huron Ave @ Reservoir St
235341.652199998,903497.4461,Main St @ Baldwin St
243243.984099999,903497.624899998,Shirley St @ Beach Rd
239006.9824,903497.919199999,E Eagle St @ Chelsea St
230209.170699999,903500.8171,Huron Ave @ Appleton St
235338.999399997,903501.122200001,Main St @ Baldwin St
220871.3671,903502.085,Hammond St @ Plympton St
234066.035400003,903503.083799999,Washington St @ New Washington St
230089.544,903509.825399999,Huron Ave @ Vassal Ln
224601.548699997,903510.733899999,Warren St @ Webster Rd
226517.405900002,903515.062600002,Trapelo Rd opp Poplar St
238845.933799997,903515.4144,Lexington St @ Shelby St
224621.455,903515.510200001,Warren St @ Waverley St
232913.081200004,903517.381,Somerville Ave @ Church St
239364.822400004,903525.412900001,Bennington St @ Swift St
231318.960100003,903527.157400001,Massachusetts Ave @ Wendell St
231308.962200001,903527.281100001,Massachusetts Ave @ Shepard St
234189.061,903531.434799999,Washington St @ Franklin St
233062.176600002,903531.968800001,51 Bow St
238892.582199998,903532.7621,Eagle St @ Lexington St
237940.434299998,903536.373799998,Meridian St @ West Eagle St
239079.2531,903537.333,Chelsea St @ Eagle Sq
239079.2531,903537.333,467 Chelsea St - Eagle Square
237966.487400003,902546.001,Meridian St @ Havre St
242950.568,902546.7443,Washington Ave opp Willow Ave
242756.450400002,902547.0812,Washington Ave @ Winthrop St
242736.671300001,902548.5876,Pleasant St @ Winthrop St
233509.5995,902550.169500001,Cambridge St @ Windsor St
233509.5995,902550.169500001,Cambridge St @ Windsor St
232136.235399999,902551.606800001,Broadway @ Ellery St
233393.623599999,902556.4703,Columbia St @ Cambridge St
242609.568300001,902565.8116,Pleasant St @ Vine Ave
242589.017,902568.998100001,Pleasant St @ Seaview Ave
224463.768799998,902574.262600001,Main St @ Wilmot St
233399.9155,902575.580600001,Webster Ave @ Cambridge St
234571.101599999,902575.6644,225 Msgr O'Brien Hwy
222387.249899998,902576.625,River St @ Newton St
224441.544299997,902579.021699999,Main St @ Evans St
243493.266199999,902582.002599999,Washington Ave opp Veterans Rd
222379.128,902583.146400001,River St @ Newton St
242465.317,902587.875,Pleasant St @ Buchanan St
231449.117399998,902590.6017,Massachusetts Ave @ Holyoke St
242444.611,902591.0546,Pleasant St @ Sunnyside Ave
233264.982699998,902591.376400001,Cambridge St @ Norfolk St
233246.467200004,902594.545,Cambridge St @ Norfork St
243515.2623,902597.827300001,Veterans Rd @ Washington Ave
242367.786399998,902602.382399999,Pleasant St @ Woodside Ave
232036.425700001,902602.617199998,Broadway opp Trowbridge St
242346.250299998,902605.4734,Pleasant St @ Woodside Ave
224195.275799997,902608.854200002,Main St @ Emerson Rd
243552.834600002,902611.437800001,Shirley St @ Washington Ave
236172.5568,902614.061500002,Park St @ Warren St
224131.212300003,902614.614100002,Main St opp Longfellow Rd
232912.151699997,902617.069800001,Hampshire St @ Inman St
231036.645900004,902617.094599999,Mt Auburn St @ University Rd
224098.3961,902617.757100001,Main St @ Longfellow Rd
220593.187,902617.937800001,59 South St
233110.797200002,902618.552900001,Cambridge St @ Prospect St
242246.202299997,902620.8028,Pleasant St @ Bartlett Rd
231294.072700001,902621.573100001,Harvard Lower Busway @ Red Line
231294.072700001,902621.573100001,Harvard Upper Busway @ Red Line
233091.155,902622.048900001,Cambridge St @ Prospect St
231026.928400002,902622.0975,Mt Auburn St @ Story St
232907.402,902622.244199999,Hampshire St @ Cambridge St
242225.7817,902623.985100001,Pleasant St @ Bartlett Rd
231987.011200003,902629.163400002,454 Broadway
228628.181,902646.1109,Mt Auburn St @ Saint Marys St
228636.627400003,902649.970199998,Mt Auburn St @ Ralph Piteri Terr
232913.498599999,902652.343199998,Cambridge St @ Hampshire St
232913.498599999,902652.343199998,Cambridge St @ Springfield St
242026.008400001,902653.5744,Pleasant St @ Somerset St
220588.671700001,902654.187399998,64 South St
242005.980499998,902656.375599999,Pleasant St @ Somerset St
236111.522699997,902657.0524,Warren St @ Winthrop St
222137.677699998,902661.889899999,River St @ Jackson St
222130.612199999,902662.843600001,River St @ Jackson St
219560.046800002,902664.437600002,Stow St @ Tavern Rd
236015.415200002,902668.768100001,Main St @ Harvard St
231900.434500001,902675.197299998,Broadway @ Felton St
232764.115800001,902677.448100001,Cambridge St @ Fayette St
232757.949199997,902678.425099999,Cambridge St opp Fayette St
